Invoice_id,Cust_id,Year,Product,Product,Sales
28754,137,2017,4,home appliances,576
28755,238,2017,3,sports items,436
28756,23,2014,2,digital,127
28757,79,2016,1,electronics,353
28758,147,2016,1,electronics,206
28759,46,2015,1,electronics,905
28760,168,2018,1,electronics,96
28761,241,2015,2,digital,722
28762,190,2019,3,sports items,414
28763,133,2015,4,home appliances,715
28764,28,2015,1,electronics,601
28765,6,2015,4,home appliances,773
28766,243,2015,2,digital,702
28767,140,2018,1,electronics,867
28768,39,2019,1,electronics,451
28769,75,2014,4,home appliances,930
28770,14,2015,2,digital,934
28771,118,2015,1,electronics,166
28772,104,2014,2,digital,437
28773,147,2015,1,electronics,553
28774,164,2014,2,digital,392
28775,194,2015,4,home appliances,697
28776,126,2017,3,sports items,460
28777,97,2018,4,home appliances,162
28778,94,2017,4,home appliances,324
28779,85,2019,3,sports items,617
28780,181,2016,3,sports items,607
28781,237,2018,2,digital,383
28782,101,2015,2,digital,428
28783,4,2016,3,sports items,134
28784,220,2017,2,digital,434
28785,223,2015,1,electronics,931
28786,41,2018,2,digital,526
28787,181,2016,3,sports items,90
28788,105,2014,2,digital,110
28789,186,2016,4,home appliances,391
28790,207,2015,1,electronics,288
28791,47,2014,2,digital,229
28792,166,2015,2,digital,156
28793,45,2014,3,sports items,346
28794,214,2018,3,sports items,334
28795,243,2019,3,sports items,574
28796,53,2015,3,sports items,648
28797,148,2014,4,home appliances,884
28798,51,2015,1,electronics,573
28799,233,2019,4,home appliances,869
28800,74,2018,4,home appliances,819
28801,114,2016,1,electronics,543
28802,51,2016,1,electronics,825
28803,46,2015,1,electronics,839
28804,115,2018,4,home appliances,673
28805,244,2015,3,sports items,679
28806,141,2015,4,home appliances,82
28807,214,2015,4,home appliances,291
28808,56,2014,3,sports items,490
28809,211,2016,1,electronics,386
28810,8,2015,3,sports items,937
28811,25,2017,2,digital,525
28812,195,2014,1,electronics,605
28813,89,2019,2,digital,887
28814,195,2016,3,sports items,151
28815,243,2015,1,electronics,150
28816,250,2017,4,home appliances,135
28817,236,2017,4,home appliances,434
28818,78,2018,3,sports items,464
28819,7,2018,2,digital,255
28820,187,2014,4,home appliances,911
28821,1,2016,1,electronics,936
28822,185,2017,3,sports items,860
28823,38,2018,2,digital,77
28824,138,2016,3,sports items,467
28825,159,2018,3,sports items,224
28826,85,2018,3,sports items,509
28827,177,2015,2,digital,379
28828,135,2019,1,electronics,246
28829,245,2017,2,digital,560
28830,235,2018,3,sports items,302
28831,184,2015,2,digital,83
28832,29,2014,1,electronics,642
28833,181,2019,4,home appliances,844
28834,141,2017,4,home appliances,879
28835,184,2014,2,digital,119
28836,46,2016,4,home appliances,505
28837,53,2015,3,sports items,752
28838,175,2018,1,electronics,63
28839,69,2018,2,digital,536
28840,183,2017,4,home appliances,309
28841,24,2016,1,electronics,804
28842,147,2016,1,electronics,586
28843,222,2018,4,home appliances,927
28844,66,2017,1,electronics,461
28845,83,2019,1,electronics,54
28846,193,2015,1,electronics,135
28847,32,2019,3,sports items,922
28848,190,2015,3,sports items,569
28849,248,2019,3,sports items,790
28850,186,2015,2,digital,863
28851,181,2016,1,electronics,789
28852,185,2019,1,electronics,659
28853,180,2019,1,electronics,526
28854,72,2015,4,home appliances,149
28855,103,2014,2,digital,61
28856,194,2019,4,home appliances,297
28857,154,2016,3,sports items,699
28858,156,2014,1,electronics,485
28859,99,2017,2,digital,542
28860,243,2014,1,electronics,908
28861,156,2014,1,electronics,268
28862,9,2016,2,digital,742
28863,15,2017,1,electronics,662
28864,162,2016,4,home appliances,519
28865,130,2018,1,electronics,586
28866,23,2015,3,sports items,243
28867,233,2017,1,electronics,142
28868,141,2014,4,home appliances,102
28869,189,2015,2,digital,124
28870,165,2019,4,home appliances,901
28871,214,2017,1,electronics,286
28872,86,2017,3,sports items,307
28873,62,2017,1,electronics,325
28874,38,2018,4,home appliances,563
28875,122,2018,1,electronics,323
28876,131,2016,1,electronics,949
28877,9,2018,1,electronics,271
28878,92,2018,4,home appliances,753
28879,152,2016,4,home appliances,201
28880,84,2018,3,sports items,330
28881,81,2017,1,electronics,923
28882,165,2014,1,electronics,429
28883,134,2015,3,sports items,440
28884,33,2018,1,electronics,190
28885,226,2014,3,sports items,141
28886,133,2015,3,sports items,772
28887,247,2019,4,home appliances,712
28888,164,2015,4,home appliances,628
28889,219,2016,3,sports items,57
28890,182,2015,1,electronics,383
28891,3,2014,3,sports items,699
28892,143,2018,4,home appliances,817
28893,45,2018,2,digital,353
28894,235,2018,2,digital,234
28895,160,2017,3,sports items,852
28896,208,2019,2,digital,915
28897,119,2015,1,electronics,550
28898,62,2019,3,sports items,365
28899,6,2018,1,electronics,785
28900,69,2014,2,digital,235
28901,102,2014,2,digital,228
28902,31,2015,3,sports items,514
28903,93,2017,2,digital,248
28904,149,2016,2,digital,109
28905,232,2017,1,electronics,96
28906,198,2014,1,electronics,421
28907,34,2017,2,digital,384
28908,243,2018,2,digital,698
28909,228,2018,3,sports items,433
28910,73,2019,4,home appliances,823
28911,149,2015,4,home appliances,551
28912,23,2019,3,sports items,243
28913,55,2015,4,home appliances,459
28914,247,2014,3,sports items,465
28915,143,2015,2,digital,769
28916,149,2018,4,home appliances,922
28917,93,2014,3,sports items,160
28918,38,2014,2,digital,588
28919,56,2018,3,sports items,591
28920,247,2018,3,sports items,926
28921,93,2014,4,home appliances,95
28922,58,2018,2,digital,436
28923,192,2018,4,home appliances,904
28924,38,2016,3,sports items,698
28925,141,2014,4,home appliances,446
28926,231,2017,1,electronics,793
28927,9,2014,2,digital,214
28928,151,2016,4,home appliances,661
28929,175,2019,4,home appliances,357
28930,217,2017,2,digital,850
28931,131,2016,3,sports items,304
28932,183,2019,3,sports items,275
28933,81,2016,2,digital,721
28934,6,2015,4,home appliances,931
28935,89,2018,1,electronics,428
28936,167,2016,2,digital,513
28937,18,2019,1,electronics,567
28938,13,2016,2,digital,408
28939,143,2017,1,electronics,822
28940,202,2017,2,digital,181
28941,146,2019,3,sports items,475
28942,155,2014,2,digital,720
28943,115,2018,4,home appliances,620
28944,248,2019,4,home appliances,713
28945,209,2019,1,electronics,284
28946,116,2015,2,digital,394
28947,63,2017,1,electronics,355
28948,186,2014,3,sports items,801
28949,111,2018,1,electronics,785
28950,82,2016,1,electronics,897
28951,69,2017,1,electronics,780
28952,20,2015,3,sports items,747
28953,32,2019,3,sports items,135
28954,148,2019,2,digital,506
28955,36,2015,3,sports items,392
28956,172,2017,2,digital,452
28957,62,2017,4,home appliances,227
28958,68,2018,1,electronics,637
28959,38,2018,1,electronics,81
28960,147,2019,3,sports items,514
28961,92,2016,3,sports items,870
28962,225,2015,4,home appliances,492
28963,157,2017,1,electronics,266
28964,131,2017,3,sports items,220
28965,211,2019,2,digital,509
28966,248,2018,4,home appliances,355
28967,31,2015,1,electronics,734
28968,19,2016,2,digital,930
28969,51,2014,2,digital,747
28970,84,2019,3,sports items,422
28971,85,2019,4,home appliances,598
28972,149,2014,1,electronics,577
28973,89,2018,3,sports items,944
28974,54,2016,3,sports items,912
28975,142,2017,3,sports items,506
28976,100,2016,4,home appliances,932
28977,240,2017,2,digital,586
28978,124,2017,4,home appliances,523
28979,98,2014,2,digital,814
28980,61,2015,2,digital,197
28981,41,2017,2,digital,347
28982,202,2015,3,sports items,320
28983,98,2018,3,sports items,853
28984,35,2018,2,digital,859
28985,21,2018,4,home appliances,75
28986,179,2014,2,digital,192
28987,11,2015,1,electronics,293
28988,222,2014,4,home appliances,871
28989,150,2018,1,electronics,524
28990,36,2017,2,digital,753
28991,95,2018,4,home appliances,532
28992,146,2018,2,digital,89
28993,119,2016,2,digital,307
28994,11,2017,4,home appliances,425
28995,194,2016,3,sports items,187
28996,225,2014,1,electronics,393
28997,126,2017,2,digital,774
28998,203,2018,3,sports items,357
28999,46,2017,3,sports items,627
29000,143,2014,2,digital,581
29001,161,2019,1,electronics,630
29002,141,2015,2,digital,252
29003,196,2015,1,electronics,645
29004,52,2016,1,electronics,128
29005,157,2018,1,electronics,188
29006,233,2014,1,electronics,453
29007,167,2015,4,home appliances,378
29008,119,2017,2,digital,163
29009,232,2016,1,electronics,652
29010,13,2019,4,home appliances,557
29011,206,2015,1,electronics,931
29012,34,2019,1,electronics,722
29013,7,2019,2,digital,604
29014,44,2014,4,home appliances,111
29015,17,2015,1,electronics,591
29016,35,2019,4,home appliances,915
29017,155,2016,4,home appliances,545
29018,243,2016,4,home appliances,433
29019,240,2017,2,digital,670
29020,226,2017,2,digital,554
29021,37,2014,4,home appliances,339
29022,154,2016,1,electronics,911
29023,70,2014,4,home appliances,569
29024,110,2016,2,digital,462
29025,219,2014,2,digital,560
29026,190,2018,3,sports items,417
29027,162,2019,1,electronics,476
29028,155,2018,2,digital,191
29029,136,2014,1,electronics,905
29030,159,2018,3,sports items,262
29031,123,2015,3,sports items,805
29032,124,2019,1,electronics,60
29033,152,2018,1,electronics,711
29034,177,2015,1,electronics,380
29035,71,2019,3,sports items,459
29036,224,2017,2,digital,70
29037,77,2017,1,electronics,502
29038,119,2017,4,home appliances,843
29039,57,2017,4,home appliances,676
29040,78,2018,2,digital,289
29041,48,2017,3,sports items,252
29042,231,2014,3,sports items,515
29043,14,2017,2,digital,577
29044,223,2019,1,electronics,662
29045,180,2014,3,sports items,174
29046,229,2019,1,electronics,878
29047,31,2015,4,home appliances,819
29048,78,2018,2,digital,529
29049,77,2014,4,home appliances,509
29050,248,2016,4,home appliances,169
29051,172,2016,1,electronics,736
29052,213,2016,2,digital,672
29053,202,2016,2,digital,574
29054,193,2018,4,home appliances,186
29055,113,2014,3,sports items,857
29056,156,2019,2,digital,452
29057,195,2018,1,electronics,871
29058,58,2016,3,sports items,153
29059,113,2019,3,sports items,96
29060,48,2015,3,sports items,93
29061,92,2017,3,sports items,480
29062,53,2015,1,electronics,841
29063,111,2016,3,sports items,905
29064,22,2014,2,digital,596
29065,102,2017,2,digital,274
29066,229,2015,2,digital,428
29067,174,2019,1,electronics,303
29068,129,2014,4,home appliances,141
29069,112,2019,1,electronics,715
29070,77,2016,1,electronics,440
29071,147,2018,4,home appliances,232
29072,140,2016,2,digital,897
29073,187,2017,2,digital,632
29074,11,2019,3,sports items,67
29075,211,2017,2,digital,662
29076,217,2019,3,sports items,569
29077,57,2018,1,electronics,582
29078,150,2017,1,electronics,590
29079,247,2019,2,digital,822
29080,121,2015,4,home appliances,309
29081,1,2015,1,electronics,686
29082,77,2017,4,home appliances,124
29083,188,2017,1,electronics,260
29084,197,2018,2,digital,396
29085,166,2014,3,sports items,866
29086,89,2015,2,digital,445
29087,177,2016,4,home appliances,260
29088,126,2014,4,home appliances,411
29089,95,2017,4,home appliances,302
29090,247,2014,3,sports items,72
29091,126,2016,3,sports items,936
29092,189,2017,1,electronics,473
29093,83,2015,2,digital,207
29094,48,2016,4,home appliances,385
29095,173,2018,4,home appliances,51
29096,126,2018,1,electronics,776
29097,26,2019,4,home appliances,724
29098,117,2014,2,digital,425
29099,78,2019,3,sports items,344
29100,207,2015,4,home appliances,852
29101,218,2016,1,electronics,385
29102,114,2014,4,home appliances,299
29103,100,2019,3,sports items,659
29104,243,2017,1,electronics,946
29105,246,2018,4,home appliances,939
29106,165,2015,2,digital,412
29107,111,2017,4,home appliances,900
29108,96,2018,4,home appliances,551
29109,106,2019,2,digital,836
29110,23,2015,4,home appliances,145
29111,46,2018,4,home appliances,298
29112,231,2015,1,electronics,127
29113,234,2017,4,home appliances,188
29114,173,2017,4,home appliances,914
29115,148,2017,3,sports items,166
29116,241,2014,3,sports items,375
29117,141,2014,2,digital,669
29118,242,2019,2,digital,403
29119,228,2019,3,sports items,867
29120,99,2018,4,home appliances,108
29121,155,2014,1,electronics,388
29122,171,2016,3,sports items,375
29123,122,2018,4,home appliances,439
29124,42,2016,1,electronics,160
29125,58,2016,2,digital,512
29126,180,2014,1,electronics,713
29127,215,2019,1,electronics,346
29128,221,2015,1,electronics,643
29129,111,2018,4,home appliances,272
29130,117,2016,1,electronics,558
29131,213,2015,3,sports items,300
29132,72,2017,4,home appliances,743
29133,158,2017,1,electronics,887
29134,132,2014,3,sports items,190
29135,62,2016,4,home appliances,267
29136,141,2015,2,digital,562
29137,136,2018,2,digital,905
29138,84,2018,3,sports items,204
29139,229,2014,2,digital,81
29140,159,2015,4,home appliances,313
29141,135,2015,2,digital,643
29142,40,2016,1,electronics,175
29143,201,2014,4,home appliances,811
29144,182,2015,4,home appliances,678
29145,176,2019,2,digital,535
29146,37,2018,1,electronics,445
29147,144,2015,2,digital,767
29148,250,2014,1,electronics,452
29149,122,2018,3,sports items,434
29150,242,2015,1,electronics,525
29151,197,2014,3,sports items,478
29152,197,2019,4,home appliances,472
29153,21,2018,1,electronics,576
29154,17,2016,3,sports items,763
29155,89,2015,3,sports items,289
29156,42,2017,2,digital,669
29157,149,2017,4,home appliances,639
29158,100,2019,4,home appliances,344
29159,249,2015,4,home appliances,142
29160,203,2019,2,digital,928
29161,35,2015,3,sports items,865
29162,195,2015,4,home appliances,688
29163,153,2017,1,electronics,266
29164,226,2015,2,digital,734
29165,59,2018,1,electronics,172
29166,93,2019,4,home appliances,277
29167,211,2019,2,digital,674
29168,8,2018,4,home appliances,671
29169,238,2017,4,home appliances,540
29170,52,2017,1,electronics,299
29171,196,2014,2,digital,378
29172,178,2017,2,digital,927
29173,132,2016,1,electronics,847
29174,194,2016,4,home appliances,701
29175,36,2015,2,digital,154
29176,23,2015,2,digital,628
29177,116,2018,1,electronics,267
29178,14,2018,3,sports items,140
29179,171,2018,4,home appliances,432
29180,249,2015,4,home appliances,77
29181,32,2019,3,sports items,280
29182,83,2016,2,digital,353
29183,2,2017,2,digital,838
29184,210,2018,3,sports items,586
29185,64,2016,4,home appliances,835
29186,163,2017,1,electronics,577
29187,194,2018,1,electronics,577
29188,175,2015,2,digital,738
29189,59,2017,3,sports items,634
29190,224,2017,3,sports items,885
29191,106,2017,4,home appliances,807
29192,123,2014,1,electronics,127
29193,186,2015,1,electronics,283
29194,143,2016,2,digital,397
29195,143,2014,2,digital,506
29196,17,2018,1,electronics,859
29197,128,2014,1,electronics,582
29198,90,2015,4,home appliances,203
29199,244,2014,2,digital,553
29200,114,2015,4,home appliances,473
29201,246,2015,2,digital,393
29202,136,2015,3,sports items,305
29203,18,2016,2,digital,318
29204,141,2014,4,home appliances,670
29205,227,2014,2,digital,694
29206,125,2019,2,digital,244
29207,106,2018,4,home appliances,392
29208,69,2019,2,digital,690
29209,121,2017,3,sports items,170
29210,142,2018,1,electronics,82
29211,85,2017,4,home appliances,624
29212,101,2015,1,electronics,802
29213,223,2017,4,home appliances,686
29214,17,2015,3,sports items,330
